AoA,CD_integrated_pressure,CD_surrogate,CL_integrated_pressure,CL_over_abs_CD,CL_surrogate,Re,candidate_id,evaluation,family,force_source,m,min_Cp,min_cavitation_margin,model,note,objective,p,risky_cell_fraction,start,t
4.285690307617183,0.009382057077994513,0.029521644115447998,0.12926651324808935,16.622739191130222,0.49074721336364746,500000.0,continuous_21,21,continuous_naca,direct OpenFOAM-coefficient surrogate,0.0007815513610839844,-1.0881779193878174,98861.6328125,unet,surrogate estimate; validate top designs with OpenFOAM,16.622739191130222,0.2967358398437494,0.0,0012,0.13640615844726567
4.290636444091795,0.009625350400517542,0.02840667963027954,0.12440805417620777,16.640956620700038,0.47273096442222595,500000.0,continuous_22,22,continuous_naca,direct OpenFOAM-coefficient surrogate,0.0005016317367553711,-1.0648083686828613,98865.3984375,unet,surrogate estimate; validate top designs with OpenFOAM,16.640956620700038,0.3381488037109371,0.0,0012,0.13725217437744144
4.287339019775387,0.009605518329913803,0.029051119461655617,0.12687627074680027,16.634368863724294,0.48326367139816284,500000.0,continuous_23,23,continuous_naca,direct OpenFOAM-coefficient surrogate,0.0006882448196411134,-1.0778470039367676,98863.3203125,unet,surrogate estimate; validate top designs with OpenFOAM,16.634368863724294,0.31054016113281196,0.0,0012,0.13668816375732426
4.289812088012693,0.009668929701914769,0.028598874807357788,0.12542188921936162,16.639907773133025,0.47589927911758423,500000.0,continuous_24,24,continuous_naca,direct OpenFOAM-coefficient surrogate,0.0005482850074768066,-1.0687142610549927,98864.7734375,unet,surrogate estimate; validate top designs with OpenFOAM,16.639907773133025,0.33124664306640583,0.0,0012,0.13711117172241216
4.289648437499997,0.019325375173925206,0.028770972043275833,0.1345384393698924,16.716394922188655,0.48096364736557007,500000.0,continuous_25,25,continuous_naca,direct OpenFOAM-coefficient surrogate,0.0005573730468750001,-1.0815232992172241,98863.21875,unet,surrogate estimate; validate top designs with OpenFOAM,16.716394922188655,0.33046874999999964,0.0,0012,0.13403320312500003
4.201635742187497,0.009490828836996148,0.028299545869231224,0.1243006605000341,16.641164199741116,0.470954030752182,500000.0,continuous_26,26,continuous_naca,direct OpenFOAM-coefficient surrogate,0.0005498962402343751,-1.0626474618911743,98865.7421875,unet,surrogate estimate; validate top designs with OpenFOAM,16.641164199741116,0.32740234374999966,0.0,0012,0.13731079101562504
4.285910034179684,0.010300293501388674,0.02869260497391224,0.12146684076825327,16.638764698076145,0.477426141500473,500000.0,continuous_27,27,continuous_naca,direct OpenFOAM-coefficient surrogate,0.00048788070678710947,-1.0705950260162354,98864.4765625,unet,surrogate estimate; validate top designs with OpenFOAM,16.638764698076145,0.32519287109374967,0.0,0012,0.13644790649414065
4.244927597045896,0.010882662395703195,0.028161175549030304,0.12564158939824507,16.608271882847124,0.46772506833076477,500000.0,continuous_28,28,continuous_naca,direct OpenFOAM-coefficient surrogate,0.0004534525871276856,-1.0595537424087524,98866.15625,unet,surrogate estimate; validate top designs with OpenFOAM,16.608271882847124,0.33626190185546845,0.0,0012,0.13555186843872075
4.243278884887692,0.01077925801946385,0.028543777763843536,0.12682524495845962,16.608523505952913,0.47408661246299744,500000.0,continuous_29,29,continuous_naca,direct OpenFOAM-coefficient surrogate,0.0005467591285705566,-1.0673216581344604,98864.921875,unet,surrogate estimate; validate top designs with OpenFOAM,16.608523505952913,0.32245758056640594,0.0,0012,0.13526986312866213
4.243691062927243,0.010789687879292052,0.028478022664785385,0.12659475060669076,16.610128398351335,0.47304022312164307,500000.0,continuous_30,30,continuous_naca,direct OpenFOAM-coefficient surrogate,0.000523432493209839,-1.0660279989242554,98865.125,unet,surrogate estimate; validate top designs with OpenFOAM,16.610128398351335,0.32590866088867154,0.0,0012,0.13534036445617678
