AoA,Cd_grid_pressure,Cd_model_integrated_pressure,Cd_model_pressure,Cd_openfoam_total,Cl_grid_pressure,Cl_model_integrated_pressure,Cl_model_pressure,Cl_openfoam_total,L_over_D_model_pressure,L_over_D_openfoam_total,Re,U_inf,case,model,naca
-4.0,0.010607259476576866,0.06401493828104844,0.023921065032482147,0.03277269,-0.15172910685751106,-0.43197475727475193,-0.3417457044124603,-0.5197019,-14.286391678146757,-15.857773652391673,200000.0,0.19999999999999998,case_162,fno,0018
-4.0,0.011480677512938573,0.00972676728906152,0.024464529007673264,0.03097693,-0.14836629445924762,-0.052739104873286036,-0.24098527431488037,-0.5096941,-9.850395004101477,-16.45399011457882,500000.0,0.5,case_163,fno,0018
-4.0,0.011398486771332126,0.00232401752492654,0.026710139587521553,0.0299423,-0.14937422604597808,-0.0025161130710660293,0.055148646235466,-0.5130127,2.0647082751012786,-17.133376527521264,1000000.0,1.0,case_164,fno,0018
-2.0,0.011443416302752907,0.19606051754156725,0.024196330457925797,0.03379945,-0.08757321462877271,-1.5062116177456155,-0.28545626997947693,-0.2996185,-11.797502537661545,-8.864596909121301,100000.0,0.09999999999999999,case_165,fno,0018
-2.0,0.01108330772768074,0.04923611606373374,0.0244271419942379,0.02803965,-0.08780633569024239,-0.33757413801616365,-0.24689972400665283,-0.2996733,-10.107597690507298,-10.687483616949569,200000.0,0.19999999999999998,case_166,fno,0018
-2.0,0.010825346235246242,0.008543951531360108,0.025416355580091476,0.02486737,-0.09017743057912293,-0.03255285201688721,-0.09462708234786987,-0.3073287,-3.7230783166250188,-12.358713446576779,500000.0,0.5,case_167,fno,0018
-2.0,0.010740158169826609,0.0020700354578183982,0.028662167489528656,0.02379338,-0.09096552248619358,0.007095899889714687,0.2748854160308838,-0.3098783,9.590531355708166,-13.02371920256811,1000000.0,1.0,case_168,fno,0018
0.0,0.011338937208183157,0.16882529482324543,0.024932673200964928,0.03130639,-0.027259108679219872,-1.0410712498674846,-0.15901613235473633,-0.08984878,-6.377821225707246,-2.869982134637689,100000.0,0.09999999999999999,case_169,fno,0018
0.0,0.010969479388716983,0.045810531458487236,0.02534876950085163,0.02556863,-0.027663341687568167,-0.21269774855552012,-0.10306495428085327,-0.08992623,-4.06587602910629,-3.517053123299919,200000.0,0.19999999999999998,case_170,fno,0018
0.0,0.01071509638149089,0.008934260416223206,0.027157045900821686,0.02233096,-0.029307171039345103,-0.001668364244417947,0.11226381361484528,-0.09508687,4.1338742816444745,-4.2580735445318965,500000.0,0.5,case_171,fno,0018
0.0,0.010631396657093752,0.002356259786352906,0.03233341872692108,0.02123477,-0.02985997922310871,0.018978054653159295,0.4685705900192261,-0.09681507,14.491835644620226,-4.559270950427059,1000000.0,1.0,case_172,fno,0018
2.0,0.010250715954690738,0.19479092420546038,0.026444964110851288,0.03034441,0.03424186617840417,-0.4027802339185946,0.02191568911075592,0.1254616,0.8287282606582609,4.134586897553784,100000.0,0.09999999999999999,case_173,fno,0018
2.0,0.009868940591431223,0.05462772502317118,0.02705702930688858,0.0249507,0.03354198155759765,-0.023836212583186887,0.10106152296066284,0.1236389,3.735130040123551,4.955327906631878,200000.0,0.19999999999999998,case_174,fno,0018
2.0,0.010623541370845604,0.010556939394038857,0.029299773275852203,0.02308966,0.03218667045466137,0.03863115096644851,0.3227289915084839,0.1195883,11.01472658064782,5.179301037780547,500000.0,0.5,case_175,fno,0018
2.0,0.010535950199227538,0.0033974420569520096,0.0379193052649498,0.02198144,0.03188149102158828,0.033769639797397694,0.6543270945549011,0.1187158,17.255777498637865,5.400728978629243,1000000.0,1.0,case_176,fno,0018
4.0,0.01115365018847206,0.26942634760784534,0.028322946280241013,0.036218,0.09342409413919585,0.526448309460321,0.24529214203357697,0.3308058,8.660544690744288,9.133740129217516,100000.0,0.09999999999999999,case_177,fno,0018
4.0,0.010681570831060262,0.07344183467440044,0.029169244691729546,0.03049074,0.09318633650246988,0.22521410067795689,0.31330347061157227,0.3319597,10.740883897497842,10.887230024591073,200000.0,0.19999999999999998,case_178,fno,0018
4.0,0.010397007493087876,0.015787015701066286,0.0336308479309082,0.02722776,0.09306769959974243,0.08842389549624657,0.5153176784515381,0.3320941,15.322767939429172,12.196893905337788,500000.0,0.5,case_179,fno,0018
4.0,0.01030068214569218,0.005136487027434916,0.04385462403297424,0.02612214,0.09302060760695371,0.05494209395503871,0.8235469460487366,0.3321273,18.779021920915625,12.714398590620831,1000000.0,1.0,case_180,fno,0018
6.0,0.011538335318828646,0.4120114510688332,0.03161712735891342,0.04369375,0.1505211922168211,1.6698690461663364,0.43996885418891907,0.5282177,13.915522722682905,12.08909054498641,100000.0,0.09999999999999999,case_181,fno,0018
6.0,0.011000213892544405,0.11582697304113124,0.033371586352586746,0.03801949,0.15024883845361797,0.5321575490832183,0.50602126121521,0.530507,15.163236648952006,13.95355382200024,200000.0,0.19999999999999998,case_182,fno,0018
6.0,0.010685898371282407,0.0241039932671501,0.03940056264400482,0.03479365,0.15085023473576772,0.1521901222745118,0.6997489929199219,0.5331513,17.759873107456638,15.323235705365777,500000.0,0.5,case_183,fno,0018
6.0,0.010581589948952294,0.0074963642515424355,0.049854736775159836,0.03369825,0.1510679148184768,0.08724681307095654,0.9716992378234863,0.5340996,19.4906101341134,15.849475862989918,1000000.0,1.0,case_184,fno,0018
8.0,0.010474442063043614,0.6632260358189294,0.03702905774116516,0.05151452,0.20995974022952935,3.070159059376292,0.627426028251648,0.734545,16.9441532279159,14.258989504318395,100000.0,0.09999999999999999,case_185,fno,0018
8.0,0.011613596504538587,0.1816897506914733,0.039103180170059204,0.04913025,0.20400918997149486,0.9213488049423619,0.6907283067703247,0.7164098,17.664248886314528,14.581847232611272,200000.0,0.19999999999999998,case_186,fno,0018
8.0,0.011280832582068617,0.038142602719985,0.04533367604017258,0.04600582,0.20506593184957733,0.2434401075188228,0.8627886772155762,0.7207146,19.031959297785896,15.665726640672853,500000.0,0.5,case_187,fno,0018
8.0,0.011164102200940815,0.011392405452550257,0.056175123900175095,0.04493927,0.20556797319034176,0.13296232348447445,1.1026111841201782,0.7226296,19.628104177919607,16.08013659322904,1000000.0,1.0,case_188,fno,0018
10.0,0.011310427626110954,1.040107565683687,0.042966462671756744,0.06576742,0.2605010655449675,5.055715398912207,0.8001186847686768,0.9071514,18.62193522611348,13.793325023240993,100000.0,0.09999999999999999,case_189,fno,0018
10.0,0.010719429002448617,0.2872939332098224,0.04504810646176338,0.06072158,0.2637571804815546,1.4788053803153876,0.8550935387611389,0.9193335,18.981786492778298,15.140144574630636,200000.0,0.19999999999999998,case_190,fno,0018
10.0,0.012360134321080133,0.05743320407922996,0.051390182226896286,0.06083848,0.2535986531775941,0.38868231915709167,1.0060186386108398,0.8871204,19.576086229254813,14.58156745533419,500000.0,0.5,case_191,fno,0018
10.0,0.012228088676068803,0.018704330272363973,0.06316184997558594,0.05982066,0.25439831964244847,0.19051370936790307,1.2212775945663452,0.8900587,19.3356843575419,14.878784353098077,1000000.0,1.0,case_192,fno,0018
-4.0,0.01457063863535287,0.12540073413960864,0.025182083249092102,0.04051213,-0.003885927674579307,-0.904744198110638,-0.2033402919769287,-0.0486621,-8.074800244505578,-1.2011735744331389,100000.0,0.09999999999999999,case_321,fno,4418
-4.0,0.01433506480417902,0.02979279329984992,0.025430090725421906,0.03497618,-0.0030507427366826332,-0.17869602767181453,-0.16849201917648315,-0.04490226,-6.625694772219014,-1.283795428774669,200000.0,0.19999999999999998,case_322,fno,4418
-4.0,0.014143790270928743,0.003541900523474049,0.02656247466802597,0.03173082,-0.003179398716236312,0.003244328372032825,-0.03550627827644348,-0.04551806,-1.3367082216621717,-1.4345062623657379,500000.0,0.5,case_323,fno,4418
-4.0,0.014080478316199834,2.341662537426965e-05,0.029437320306897163,0.03063268,-0.0032355092748729956,0.02265071085066936,0.30535081028938293,-0.0457355,10.3729146235447,-1.4930296663563227,1000000.0,1.0,case_324,fno,4418
-2.0,0.012998827013358222,0.09303933461914808,0.02606487274169922,0.03628638,0.08348950832968187,-0.26109031920737374,-0.09176105260848999,0.1583637,-3.5204872672057372,4.364273868046358,100000.0,0.09999999999999999,case_325,fno,4418
-2.0,0.012756590008773496,0.022900621857150992,0.026495369151234627,0.03072196,0.08470598921295883,0.008162468619114934,-0.04337656497955322,0.1628461,-1.63713759683669,5.300641625729608,200000.0,0.19999999999999998,case_326,fno,4418
-2.0,0.012549531159347035,0.0036336029297171922,0.02808414399623871,0.02741803,0.08551072846648058,0.048036391690837114,0.154733806848526,0.1645983,5.509650102536485,6.00328688822647,500000.0,0.5,case_327,fno,4418
-2.0,0.012479438869718305,0.00037503848285547274,0.03287631273269653,0.02630018,0.0857751511843615,0.04219241548863326,0.4963843822479248,0.1651646,15.098541806796199,6.279979832837646,1000000.0,1.0,case_328,fno,4418
