AoA,CD_integrated_pressure,CD_surrogate,CL_integrated_pressure,CL_over_abs_CD,CL_surrogate,Re,candidate_id,family,force_source,min_Cp,min_cavitation_margin,model,note,objective,risky_cell_fraction
4.0,0.011299034627472287,0.021928541362285614,0.17688837559856396,15.656912959237589,0.3433489203453064,500000.0,naca_0012_aoa_4,NACA 0012,direct OpenFOAM-coefficient surrogate,-0.7546640634536743,98919.2109375,pinn,surrogate estimate; validate top designs with OpenFOAM,15.656912959237589,0.0
6.0,0.02301628087433102,0.032927945256233215,0.2749493456740967,16.566346549101308,0.545512318611145,500000.0,naca_0012_aoa_6,NACA 0012,direct OpenFOAM-coefficient surrogate,-0.9772354364395142,98886.1796875,pinn,surrogate estimate; validate top designs with OpenFOAM,16.566346549101308,0.0
8.0,0.04185742950455381,0.049324844032526016,0.37902594035115944,14.849675494323774,0.7324727773666382,500000.0,naca_0012_aoa_8,NACA 0012,direct OpenFOAM-coefficient surrogate,-1.1831492185592651,98842.34375,pinn,surrogate estimate; validate top designs with OpenFOAM,14.849675494323774,0.0
-2.0,0.002735267007516408,0.01804235577583313,0.09120528708355449,-1.4526970645491681,-0.026211529970169067,500000.0,naca_2412_aoa_-2,NACA 2412,direct OpenFOAM-coefficient surrogate,-0.4237561523914337,98953.4609375,pinn,surrogate estimate; validate top designs with OpenFOAM,-1.4526970645491681,0.0
0.0,0.00643701802046148,0.016663167625665665,0.1279517645343246,11.15124656354621,0.18582624197006226,500000.0,naca_2412_aoa_0,NACA 2412,direct OpenFOAM-coefficient surrogate,-0.5239722728729248,98961.9921875,pinn,surrogate estimate; validate top designs with OpenFOAM,11.15124656354621,0.0
2.0,0.011501427129580114,0.019100826233625412,0.17187097697594964,20.082832255828144,0.3836187720298767,500000.0,naca_2412_aoa_2,NACA 2412,direct OpenFOAM-coefficient surrogate,-0.652563214302063,98947.6640625,pinn,surrogate estimate; validate top designs with OpenFOAM,20.082832255828144,0.0
4.0,0.01896436739229385,0.024408351629972458,0.2253961158821845,23.301053724117637,0.5687636137008667,500000.0,naca_2412_aoa_4,NACA 2412,direct OpenFOAM-coefficient surrogate,-0.808666467666626,98921.8828125,pinn,surrogate estimate; validate top designs with OpenFOAM,23.301053724117637,0.0
6.0,0.02937105610212398,0.03400399163365364,0.2896453843378479,22.406475602980205,0.7619320154190063,500000.0,naca_2412_aoa_6,NACA 2412,direct OpenFOAM-coefficient surrogate,-1.0118485689163208,98880.5390625,pinn,surrogate estimate; validate top designs with OpenFOAM,22.406475602980205,0.0
8.0,0.04384361465299521,0.048317037522792816,0.36385308044133824,19.930793082784263,0.9630168080329895,500000.0,naca_2412_aoa_8,NACA 2412,direct OpenFOAM-coefficient surrogate,-1.2484605312347412,98837.953125,pinn,surrogate estimate; validate top designs with OpenFOAM,19.930793082784263,0.0
-2.0,0.003613786245444172,0.02002050168812275,0.03337805172867603,9.172899967839808,0.18365523219108582,500000.0,naca_4412_aoa_-2,NACA 4412,direct OpenFOAM-coefficient surrogate,-0.5425361394882202,98948.5390625,pinn,surrogate estimate; validate top designs with OpenFOAM,9.172899967839808,0.0
0.0,0.004219118307681801,0.01756124570965767,0.1076263840961352,23.682058186330583,0.41591012477874756,500000.0,naca_4412_aoa_0,NACA 4412,direct OpenFOAM-coefficient surrogate,-0.6859762668609619,98934.3828125,pinn,surrogate estimate; validate top designs with OpenFOAM,23.682058186330583,0.0
