AoA,Cp_mae,Cp_pred_min,Cp_rmse,Cp_truth_min,Re,U_inf,case,cavitation_margin_mae,cavitation_margin_pred_min,cavitation_margin_rmse,cavitation_margin_truth_min,model,naca,p_mae,p_pred_min,p_rmse,p_truth_min
-4.0,0.035687875002622604,-0.38553014397621155,0.0689326822757721,-1.2327896356582642,500000.0,0.5,case_163,5.684902191162109,98919.03125,8.231840133666992,98871.3671875,pinn,0018,5.509976863861084,101217.78125,7.901831150054932,101171.3671875
-4.0,0.034275200217962265,-0.32677266001701355,0.07160951942205429,-1.2370320558547974,1000000.0,1.0,case_164,16.164758682250977,98834.4140625,32.99777603149414,98408.3359375,pinn,0018,15.843195915222168,101133.0703125,32.972782135009766,100708.3359375
-2.0,0.028704790398478508,-0.2680937349796295,0.058304302394390106,-0.8769860863685608,100000.0,0.09999999999999999,case_165,2.6847739219665527,99001.6484375,3.645348310470581,99020.625,pinn,0018,3.2563765048980713,101302.640625,4.179208755493164,101320.625
-2.0,0.029543887823820114,-0.2938571274280548,0.056848034262657166,-0.8815358877182007,200000.0,0.19999999999999998,case_166,2.56634259223938,98990.8125,3.4963409900665283,99007.421875,pinn,0018,2.999457836151123,101292.65625,3.938971519470215,101307.421875
-2.0,0.03156859427690506,-0.34446826577186584,0.05610743165016174,-0.8891746997833252,500000.0,0.5,case_167,4.287097930908203,98927.234375,6.724994659423828,98914.1875,pinn,0018,4.382938861846924,101229.796875,6.732571125030518,101214.1875
-2.0,0.0289011187851429,-0.3091793358325958,0.056505899876356125,-0.8917175531387329,1000000.0,1.0,case_168,14.503881454467773,98832.609375,27.140403747558594,98580.4765625,pinn,0018,13.754190444946289,101134.21875,26.834579467773438,100880.4765625
0.0,0.026027925312519073,-0.3214879035949707,0.05102972686290741,-0.6464337706565857,100000.0,0.09999999999999999,case_169,2.569176435470581,99004.5078125,3.4425575733184814,99021.78125,pinn,0018,2.7705438137054443,101304.734375,3.581878662109375,101321.78125
0.0,0.026978569105267525,-0.3163217604160309,0.04983709752559662,-0.6505343914031982,200000.0,0.19999999999999998,case_170,2.1748499870300293,98997.9765625,2.9264628887176514,99012.03125,pinn,0018,2.3067479133605957,101298.859375,3.0301215648651123,101312.03125
0.0,0.027657760307192802,-0.3087907135486603,0.048437461256980896,-0.6558327674865723,500000.0,0.5,case_171,3.7689361572265625,98948.53125,5.976071357727051,98943.265625,pinn,0018,3.9092652797698975,101251.15625,5.932381629943848,101243.265625
0.0,0.024022681638598442,-0.28837573528289795,0.04683759808540344,-0.6576074957847595,1000000.0,1.0,case_172,12.644806861877441,98857.6015625,24.170454025268555,98697.1796875,pinn,0018,11.60336971282959,101158.328125,23.617717742919922,100997.1796875
