AoA,Re,U_inf,ambient_pressure_Pa,case,fn,fp,min_pred_margin_Pa,min_truth_margin_Pa,model,naca,pred_risky_fraction,tn,tp,truth_risky_fraction
10.0,500000.0,0.5,2500.0,case_031,3,0,6.225341796875,-114.152099609375,fno,0006,0.0,8121,0,0.00036927621861152144
10.0,500000.0,0.5,3000.0,case_031,0,0,506.225341796875,385.847900390625,fno,0006,0.0,8124,0,0.0
10.0,500000.0,0.5,5000.0,case_031,0,0,2506.22509765625,2385.84765625,fno,0006,0.0,8124,0,0.0
10.0,500000.0,0.5,10000.0,case_031,0,0,7506.2255859375,7385.84765625,fno,0006,0.0,8124,0,0.0
10.0,500000.0,0.5,25000.0,case_031,0,0,22506.224609375,22385.84765625,fno,0006,0.0,8124,0,0.0
10.0,500000.0,0.5,101325.0,case_031,0,0,98831.2265625,98710.8515625,fno,0006,0.0,8124,0,0.0
10.0,1000000.0,1.0,2500.0,case_032,29,27,-631.16455078125,-1058.0819091796875,fno,0006,0.03409650418513048,7818,250,0.03434268833087149
10.0,1000000.0,1.0,3000.0,case_032,1,0,-131.16455078125,-558.0819091796875,fno,0006,0.0004923682914820286,8119,4,0.0006154603643525357
10.0,1000000.0,1.0,5000.0,case_032,0,0,1868.83544921875,1441.91796875,fno,0006,0.0,8124,0,0.0
10.0,1000000.0,1.0,10000.0,case_032,0,0,6868.8359375,6441.91796875,fno,0006,0.0,8124,0,0.0
10.0,1000000.0,1.0,25000.0,case_032,0,0,21868.8359375,21441.91796875,fno,0006,0.0,8124,0,0.0
10.0,1000000.0,1.0,101325.0,case_032,0,0,98193.8359375,97766.921875,fno,0006,0.0,8124,0,0.0
-4.0,200000.0,0.19999999999999998,2500.0,case_034,0,0,190.228271484375,182.07666015625,fno,0008,0.0,8088,0,0.0
-4.0,200000.0,0.19999999999999998,3000.0,case_034,0,0,690.228271484375,682.07666015625,fno,0008,0.0,8088,0,0.0
-4.0,200000.0,0.19999999999999998,5000.0,case_034,0,0,2690.228515625,2682.07666015625,fno,0008,0.0,8088,0,0.0
-4.0,200000.0,0.19999999999999998,10000.0,case_034,0,0,7690.228515625,7682.076171875,fno,0008,0.0,8088,0,0.0
-4.0,200000.0,0.19999999999999998,25000.0,case_034,0,0,22690.228515625,22682.076171875,fno,0008,0.0,8088,0,0.0
-4.0,200000.0,0.19999999999999998,101325.0,case_034,0,0,99015.2265625,99007.078125,fno,0008,0.0,8088,0,0.0
-4.0,500000.0,0.5,2500.0,case_035,0,0,144.964111328125,87.228759765625,fno,0008,0.0,8088,0,0.0
-4.0,500000.0,0.5,3000.0,case_035,0,0,644.964111328125,587.228759765625,fno,0008,0.0,8088,0,0.0
-4.0,500000.0,0.5,5000.0,case_035,0,0,2644.9638671875,2587.22900390625,fno,0008,0.0,8088,0,0.0
-4.0,500000.0,0.5,10000.0,case_035,0,0,7644.9638671875,7587.228515625,fno,0008,0.0,8088,0,0.0
-4.0,500000.0,0.5,25000.0,case_035,0,0,22644.96484375,22587.228515625,fno,0008,0.0,8088,0,0.0
-4.0,500000.0,0.5,101325.0,case_035,0,0,98969.9609375,98912.2265625,fno,0008,0.0,8088,0,0.0
-4.0,1000000.0,1.0,2500.0,case_036,69,0,15.719970703125,-252.085693359375,fno,0008,0.0,8019,0,0.008531157270029673
-4.0,1000000.0,1.0,3000.0,case_036,0,0,515.719970703125,247.914306640625,fno,0008,0.0,8088,0,0.0
-4.0,1000000.0,1.0,5000.0,case_036,0,0,2515.72021484375,2247.9140625,fno,0008,0.0,8088,0,0.0
-4.0,1000000.0,1.0,10000.0,case_036,0,0,7515.7197265625,7247.9140625,fno,0008,0.0,8088,0,0.0
-4.0,1000000.0,1.0,25000.0,case_036,0,0,22515.720703125,22247.9140625,fno,0008,0.0,8088,0,0.0
-4.0,1000000.0,1.0,101325.0,case_036,0,0,98840.71875,98572.9140625,fno,0008,0.0,8088,0,0.0
-2.0,100000.0,0.09999999999999999,2500.0,case_037,0,0,197.864013671875,197.223876953125,fno,0008,0.0,8088,0,0.0
-2.0,100000.0,0.09999999999999999,3000.0,case_037,0,0,697.864013671875,697.223876953125,fno,0008,0.0,8088,0,0.0
-2.0,100000.0,0.09999999999999999,5000.0,case_037,0,0,2697.8642578125,2697.22412109375,fno,0008,0.0,8088,0,0.0
-2.0,100000.0,0.09999999999999999,10000.0,case_037,0,0,7697.8642578125,7697.2236328125,fno,0008,0.0,8088,0,0.0
-2.0,100000.0,0.09999999999999999,25000.0,case_037,0,0,22697.86328125,22697.224609375,fno,0008,0.0,8088,0,0.0
-2.0,100000.0,0.09999999999999999,101325.0,case_037,0,0,99022.8671875,99022.2265625,fno,0008,0.0,8088,0,0.0
-2.0,200000.0,0.19999999999999998,2500.0,case_038,0,0,191.74609375,188.842529296875,fno,0008,0.0,8088,0,0.0
-2.0,200000.0,0.19999999999999998,3000.0,case_038,0,0,691.74609375,688.842529296875,fno,0008,0.0,8088,0,0.0
-2.0,200000.0,0.19999999999999998,5000.0,case_038,0,0,2691.74609375,2688.8427734375,fno,0008,0.0,8088,0,0.0
-2.0,200000.0,0.19999999999999998,10000.0,case_038,0,0,7691.74609375,7688.8427734375,fno,0008,0.0,8088,0,0.0
