AoA,Cd_grid_pressure,Cd_model_integrated_pressure,Cd_model_pressure,Cd_openfoam_total,Cl_grid_pressure,Cl_model_integrated_pressure,Cl_model_pressure,Cl_openfoam_total,L_over_D_model_pressure,L_over_D_openfoam_total,Re,U_inf,case,model,naca
8.0,0.03280260626457423,0.20784237049897286,0.048535142093896866,0.05278599,0.32021141242738016,2.097223151518543,0.7133934497833252,0.7454083,14.6984930713334,14.12132840551063,200000.0,0.19999999999999998,case_122,unet,0012
8.0,0.031810898397205106,0.03381644230715847,0.04995843023061752,0.04868197,0.311736211427167,0.3445027028821448,0.7302268743515015,0.7270098,14.616689735458793,14.933861550795912,500000.0,0.5,case_123,unet,0012
8.0,0.03180492010580682,0.008684939469647088,0.052311286330223083,0.047762,0.31254796724407746,0.0897319429346635,0.7581522464752197,0.7289913,14.49309125547528,15.262997780662452,1000000.0,1.0,case_124,unet,0012
10.0,0.04686860987814571,1.3397221177618028,0.06550963222980499,0.07717346,0.3719240748127862,10.423046850267829,0.8777523040771484,0.8664396,13.39882814481435,11.227170584291542,100000.0,0.09999999999999999,case_125,unet,0012
10.0,0.047196053171459175,0.33682786208740034,0.06613028049468994,0.07349638,0.37744116746960044,2.6213680539311994,0.8815678358078003,0.8809587,13.330774181104335,11.986423004779283,200000.0,0.19999999999999998,case_126,unet,0012
10.0,0.04608209922718994,0.05479969173461037,0.06804992258548737,0.06927416,0.3703044744178752,0.426788617231766,0.8923228979110718,0.8657761,13.112768744006956,12.49782169859584,500000.0,0.5,case_127,unet,0012
10.0,0.04610783248899761,0.014067937040940314,0.07141873240470886,0.06844345,0.37142980969299116,0.10963625967156983,0.9079798460006714,0.8684706,12.71346907776825,12.688878190681503,1000000.0,1.0,case_128,unet,0012
-4.0,0.0164034682264881,0.40975896329025746,0.02745731547474861,0.03645932,-0.15523776526187846,-3.1934608457651206,-0.271077036857605,-0.5025718,-9.872670804503944,-13.784453467590728,100000.0,0.09999999999999999,case_129,unet,0015
-4.0,0.016030120096172426,0.10218290401485972,0.027390506118535995,0.03076995,-0.153169880069374,-0.794483029280016,-0.2698703110218048,-0.4967199,-9.852695304493672,-16.14301940692136,200000.0,0.19999999999999998,case_130,unet,0015
-4.0,0.01593246595199506,0.016222629647772827,0.027173152193427086,0.02776008,-0.15524684539579434,-0.12517360621641016,-0.26583659648895264,-0.5031136,-9.783060669466822,-18.12363653130683,500000.0,0.5,case_131,unet,0015
-4.0,0.01589955953811839,0.003999257359078722,0.026754194870591164,0.02673862,-0.15592915709319952,-0.030401547856650758,-0.2578941881656647,-0.5052323,-9.63939260415375,-18.895227203198967,1000000.0,1.0,case_132,unet,0015
-2.0,0.01276526244991929,0.27762527184363794,0.024335335940122604,0.03018319,-0.09441503165842306,-2.305519789099203,-0.17952173948287964,-0.2997562,-7.37699861323448,-9.931229932952746,100000.0,0.09999999999999999,case_133,unet,0015
-2.0,0.012372124149449097,0.06932121735679465,0.024232864379882812,0.02458656,-0.09216992930818564,-0.5671709801804048,-0.1752762794494629,-0.2942059,-7.2329988193624555,-11.966127022243047,200000.0,0.19999999999999998,case_134,unet,0015
-2.0,0.012244255672627314,0.011061240881820273,0.023904405534267426,0.02148271,-0.09361492132708457,-0.0861523315897633,-0.16164183616638184,-0.2985597,-6.762010288633413,-13.897673989920266,500000.0,0.5,case_135,unet,0015
-2.0,0.012201578314207298,0.0027614779548307336,0.023336945101618767,0.02043003,-0.09408774162721953,-0.01949359662749306,-0.13666391372680664,-0.3000004,-5.856118405031812,-14.684285828263592,1000000.0,1.0,case_136,unet,0015
0.0,0.010683966921180338,0.24400340210447985,0.021089650690555573,0.02752592,-0.030039161646165616,-0.7958262788106722,0.0068246424198150635,-0.08962498,0.32360149155392576,-3.2560212338043564,100000.0,0.09999999999999999,case_137,unet,0015
0.0,0.010423358840649242,0.061265431900346896,0.021006450057029724,0.02198823,-0.028664705591640468,-0.187310970235491,0.012839734554290771,-0.08417469,0.6112281951225741,-3.8281703438612382,200000.0,0.19999999999999998,case_138,unet,0015
0.0,0.010266516059770994,0.009918172236747451,0.02076764777302742,0.01884666,-0.029443176838739586,-0.02431876130794653,0.030917063355445862,-0.08638269,1.4887128139567296,-4.583448207799154,500000.0,0.5,case_139,unet,0015
0.0,0.010214020020378512,0.0025145677989391337,0.020419616252183914,0.01778157,-0.029702050464142857,-0.003686157854906136,0.06149721145629883,-0.08711132,3.0116732213183286,-4.898966739157454,1000000.0,1.0,case_140,unet,0015
2.0,0.011014195408174696,0.2654635968096804,0.020335501059889793,0.02844968,0.03409116154676703,0.8605692304761922,0.21000467240810394,0.1216703,10.326997686932925,4.276684307169711,100000.0,0.09999999999999999,case_141,unet,0015
2.0,0.010767990104689684,0.06644808293650534,0.020368214696645737,0.02297902,0.03548274648724752,0.2278179463240148,0.21579933166503906,0.1277786,10.59490656785826,5.560663596619873,200000.0,0.19999999999999998,case_142,unet,0015
2.0,0.01059595305220085,0.010654861513866767,0.020488128066062927,0.01982951,0.03538367226401733,0.042583590499851644,0.2328946888446808,0.1277074,11.367299545069404,6.440270082316708,500000.0,0.5,case_143,unet,0015
2.0,0.0105387857476856,0.0026595738326123655,0.020778758451342583,0.01876188,0.03534412634287703,0.013229673548992503,0.2602698802947998,0.1276884,12.525766681598002,6.805735885742793,1000000.0,1.0,case_144,unet,0015
4.0,0.013473195465198467,0.32399612410099765,0.02404673397541046,0.03146681,0.09857229218974485,2.6113114822510504,0.38234394788742065,0.3368583,15.900036498860727,10.705193821680686,100000.0,0.09999999999999999,case_145,unet,0015
4.0,0.013239915691610293,0.08097126240792518,0.024216968566179276,0.02632034,0.09915018319784065,0.6665346527573938,0.3870149850845337,0.3391649,15.981149086720446,12.886037946318321,200000.0,0.19999999999999998,case_146,unet,0015
4.0,0.013096024049320264,0.012926575162261797,0.024765359237790108,0.02315345,0.09950377714843242,0.11329174364365732,0.40108686685562134,0.3405613,16.195479460018994,14.70887923829926,500000.0,0.5,case_147,unet,0015
4.0,0.013379667409803201,0.0032092609234945263,0.025788582861423492,0.02370617,0.09913642254002969,0.031160749748898237,0.4246566593647003,0.3388574,16.466847428050563,14.2940593102977,1000000.0,1.0,case_148,unet,0015
6.0,0.018330796325119275,0.45042173828020354,0.03298815339803696,0.04005517,0.15937543015004496,4.516050231353488,0.551405668258667,0.5395653,16.715263252397747,13.470553239444497,100000.0,0.09999999999999999,case_149,unet,0015
6.0,0.01813837947622152,0.11281530771864795,0.03334216773509979,0.03499802,0.16091146937588263,1.1444768104640524,0.5569589138031006,0.5447234,16.70434022850835,15.564406214980162,200000.0,0.19999999999999998,case_150,unet,0015
6.0,0.018485208250879372,0.01814347198663993,0.03443572670221329,0.03390455,0.15895977037142942,0.1905803079820461,0.5736349821090698,0.5377933,16.658134938450438,15.861980176701948,500000.0,0.5,case_151,unet,0015
6.0,0.018441406560733512,0.004568252076365823,0.036385975778102875,0.03287419,0.1593671954161245,0.050788015296519266,0.6023313999176025,0.5392353,16.55394384888494,16.402998826739154,1000000.0,1.0,case_152,unet,0015
8.0,0.02510381159567944,0.6812559469101795,0.04752342402935028,0.05528746,0.212043859329654,6.460723390607914,0.7568546533584595,0.714028,15.925928504036852,12.914827340594051,100000.0,0.09999999999999999,case_153,unet,0015
8.0,0.025547565795412206,0.17072669492533202,0.0480169802904129,0.05114696,0.22001383099821611,1.6294971925159718,0.7633745670318604,0.7389613,15.898012794950292,14.447804913527609,200000.0,0.19999999999999998,case_154,unet,0015
8.0,0.02483378436681194,0.027504942348469456,0.049508459866046906,0.04704097,0.21350271505508356,0.267505738668244,0.7835918664932251,0.7206796,15.827433707559452,15.3202538127934,500000.0,0.5,case_155,unet,0015
8.0,0.0247988669364528,0.006943929232518479,0.05202162638306618,0.04605486,0.21413102654238508,0.06961137421958147,0.8175258636474609,0.7228498,15.715115433483986,15.695407607362174,1000000.0,1.0,case_156,unet,0015
10.0,0.03228396193890858,0.9825057977272363,0.06418320536613464,0.07027772,0.26424040161992207,7.925913672966011,0.9685131311416626,0.8928403,15.089821793984207,12.704457401293041,100000.0,0.09999999999999999,case_157,unet,0015
10.0,0.03220412237304629,0.24596854576563393,0.064649298787117,0.0656223,0.26735965712554693,1.9903865067056825,0.9737627506256104,0.9034628,15.062232211243366,13.76761862964267,200000.0,0.19999999999999998,case_158,unet,0015
10.0,0.03239354706354871,0.03950553641264562,0.06604157388210297,0.06466602,0.25934789950815174,0.3225754875493093,0.9891983270645142,0.8766172,14.978418425194185,13.556071643190657,500000.0,0.5,case_159,unet,0015
10.0,0.03237383860645053,0.009928610297039989,0.06831645220518112,0.06374546,0.26019604155876214,0.0822180404802218,1.0132343769073486,0.8794872,14.831484133049065,13.796860199926394,1000000.0,1.0,case_160,unet,0015
-4.0,0.011003579829418637,0.5817143751078674,0.029807280749082565,0.03793027,-0.14837193726470765,-3.7063033225188216,-0.2439122200012207,-0.5082811,-8.182974557607977,-13.400408170044663,100000.0,0.09999999999999999,case_161,unet,0018
-4.0,0.010607259476576866,0.14510800161949794,0.029748868197202682,0.03277269,-0.15172910685751106,-0.9230553045421183,-0.24234634637832642,-0.5197019,-8.14640559673845,-15.857773652391673,200000.0,0.19999999999999998,case_162,unet,0018
-4.0,0.011480677512938573,0.023056680057618472,0.029563236981630325,0.03097693,-0.14836629445924762,-0.14586375227737272,-0.23725858330726624,-0.5096941,-8.025460251686624,-16.45399011457882,500000.0,0.5,case_163,unet,0018
-4.0,0.011398486771332126,0.005689886747863574,0.029210355132818222,0.0299423,-0.14937422604597808,-0.035567786391904575,-0.22704026103019714,-0.5130127,-7.772595026587486,-17.133376527521264,1000000.0,1.0,case_164,unet,0018
-2.0,0.011443416302752907,0.4198535612846404,0.02701878733932972,0.03379945,-0.08757321462877271,-2.8097351193687294,-0.13827407360076904,-0.2996185,-5.117700948757656,-8.864596909121301,100000.0,0.09999999999999999,case_165,unet,0018
-2.0,0.01108330772768074,0.10483516889119213,0.02690851129591465,0.02803965,-0.08780633569024239,-0.6922684312097817,-0.13365420699119568,-0.2996733,-4.966986301151768,-10.687483616949569,200000.0,0.19999999999999998,case_166,unet,0018
-2.0,0.010825346235246242,0.01673648806937673,0.026568466797471046,0.02486737,-0.09017743057912293,-0.1057118127068622,-0.11966750025749207,-0.3073287,-4.504117650811629,-12.358713446576779,500000.0,0.5,case_167,unet,0018
-2.0,0.010740158169826609,0.004192475549254503,0.0260113887488842,0.02379338,-0.09096552248619358,-0.02418217774677062,-0.09553948044776917,-0.3098783,-3.672986527944129,-13.02371920256811,1000000.0,1.0,case_168,unet,0018
0.0,0.011338937208183157,0.3984667081388663,0.02384159341454506,0.03130639,-0.027259108679219872,-1.176923237794314,0.032267361879348755,-0.08984878,1.3534062643507452,-2.869982134637689,100000.0,0.09999999999999999,case_169,unet,0018
0.0,0.010969479388716983,0.10019123366033413,0.02375534363090992,0.02556863,-0.027663341687568167,-0.2806170422085966,0.038016319274902344,-0.08992623,1.600327061799955,-3.517053123299919,200000.0,0.19999999999999998,case_170,unet,0018
0.0,0.01071509638149089,0.016278769085508932,0.023505132645368576,0.02233096,-0.029307171039345103,-0.03830453688182835,0.05555412173271179,-0.09508687,2.3634889694467693,-4.2580735445318965,500000.0,0.5,case_171,unet,0018
0.0,0.010631396657093752,0.00414198830650618,0.023142123594880104,0.02123477,-0.02985997922310871,-0.006782306850915974,0.08542554080486298,-0.09681507,3.691344074567222,-4.559270950427059,1000000.0,1.0,case_172,unet,0018
2.0,0.010250715954690738,0.4009163658531028,0.022867709398269653,0.03034441,0.03424186617840417,0.6768409607371919,0.23263421654701233,0.1254616,10.173044116286313,4.134586897553784,100000.0,0.09999999999999999,case_173,unet,0018
2.0,0.009868940591431223,0.09994084479995322,0.02288883551955223,0.0249507,0.03354198155759765,0.18357406327827627,0.23866456747055054,0.1236389,10.427117066164294,4.955327906631878,200000.0,0.19999999999999998,case_174,unet,0018
2.0,0.010623541370845604,0.01582032699708646,0.02298172190785408,0.02308966,0.03218667045466137,0.036266611805808265,0.256522536277771,0.1195883,11.162024208033932,5.179301037780547,500000.0,0.5,case_175,unet,0018
2.0,0.010535950199227538,0.003858417550786191,0.023231402039527893,0.02198144,0.03188149102158828,0.011950328767691143,0.2855183780193329,0.1187158,12.290191419937871,5.400728978629243,1000000.0,1.0,case_176,unet,0018
4.0,0.01115365018847206,0.3797135312927119,0.02613181062042713,0.036218,0.09342409413919585,2.5379934867248193,0.4139435291290283,0.3308058,15.840598844897885,9.133740129217516,100000.0,0.09999999999999999,case_177,unet,0018
4.0,0.010681570831060262,0.09423155349994003,0.026288878172636032,0.03049074,0.09318633650246988,0.6488796583683413,0.41908109188079834,0.3319597,15.941383619671448,10.887230024591073,200000.0,0.19999999999999998,case_178,unet,0018
4.0,0.010397007493087876,0.014718395610297171,0.02679089643061161,0.02722776,0.09306769959974243,0.11075633490840063,0.43409866094589233,0.3320941,16.203215225373565,12.196893905337788,500000.0,0.5,case_179,unet,0018
4.0,0.01030068214569218,0.0035081489684530335,0.027715347707271576,0.02612214,0.09302060760695371,0.03060455365983257,0.45938241481781006,0.3321273,16.57501899921261,12.714398590620831,1000000.0,1.0,case_180,unet,0018
6.0,0.011538335318828646,0.3882820391945729,0.03384411334991455,0.04369375,0.1505211922168211,4.3868527157305905,0.5857094526290894,0.5282177,17.30609534879625,12.08909054498641,100000.0,0.09999999999999999,case_181,unet,0018
6.0,0.011000213892544405,0.09630773181012871,0.034142859280109406,0.03801949,0.15024883845361797,1.1111764666184063,0.5910918116569519,0.530507,17.31231139160346,13.95355382200024,200000.0,0.19999999999999998,case_182,unet,0018
6.0,0.010685898371282407,0.015030444027502728,0.03508079797029495,0.03479365,0.15085023473576772,0.1847244114662948,0.6074861288070679,0.5331513,17.316770539868088,15.323235705365777,500000.0,0.5,case_183,unet,0018
6.0,0.010581589948952294,0.0035881044343438204,0.03673814609646797,0.03369825,0.1510679148184768,0.049075628775472176,0.6351090669631958,0.5340996,17.28745553179276,15.849475862989918,1000000.0,1.0,case_184,unet,0018
8.0,0.010474442063043614,0.4719398272057837,0.046064794063568115,0.05151452,0.20995974022952935,6.116568712977272,0.7787250876426697,0.734545,16.904994442568245,14.258989504318395,100000.0,0.09999999999999999,case_185,unet,0018
8.0,0.011613596504538587,0.11729854271896434,0.04649636894464493,0.04913025,0.20400918997149486,1.5419117887400413,0.7849429845809937,0.7164098,16.88181254573852,14.581847232611272,200000.0,0.19999999999999998,case_186,unet,0018
8.0,0.011280832582068617,0.01842133654512844,0.04781404510140419,0.04600582,0.20506593184957733,0.2527426890787439,0.8038144111633301,0.7207146,16.81126140778505,15.665726640672853,500000.0,0.5,case_187,unet,0018
8.0,0.011164102200940815,0.004448099948827053,0.05005679279565811,0.04493927,0.20556797319034176,0.06561950511335249,0.836140513420105,0.7226296,16.703837116241118,16.08013659322904,1000000.0,1.0,case_188,unet,0018
10.0,0.011310427626110954,0.6179445564117612,0.06068466976284981,0.06576742,0.2605010655449675,7.42034563375789,0.9856736660003662,0.9071514,16.242548074370177,13.793325023240993,100000.0,0.09999999999999999,case_189,unet,0018
10.0,0.010719429002448617,0.15379846096650782,0.06111592799425125,0.06072158,0.2637571804815546,1.8633252901903121,0.991397500038147,0.9193335,16.221589568784765,15.140144574630636,200000.0,0.19999999999999998,case_190,unet,0018
10.0,0.012360134321080133,0.024270791976216136,0.06239914521574974,0.06083848,0.2535986531775941,0.30193537703373674,1.0081548690795898,0.8871204,16.156549350056295,14.58156745533419,500000.0,0.5,case_191,unet,0018
10.0,0.012228088676068803,0.005920076993635223,0.06448939442634583,0.05982066,0.25439831964244847,0.07694127796222844,1.034648060798645,0.8900587,16.04369323052537,14.878784353098077,1000000.0,1.0,case_192,unet,0018
-4.0,0.0007944359204709419,-0.07840109457432162,0.0267372764647007,0.031718,0.003257029417813883,1.080116769288358,-0.16794252395629883,-0.2589765,-6.281212829512432,-8.16496941799609,100000.0,0.09999999999999999,case_193,unet,2412
-4.0,0.0005634085376976358,-0.020618919674070237,0.0266314297914505,0.02681387,0.0030652856523398393,0.2784516409966743,-0.16483074426651,-0.2613942,-6.189331386158835,-9.748469728539746,200000.0,0.19999999999999998,case_194,unet,2412
-4.0,0.00041918139762540165,-0.0037717977017867085,0.026309235021471977,0.02379198,0.002932822903559595,0.04859533207211361,-0.15510034561157227,-0.2628964,-5.895281466184361,-11.04979072779987,500000.0,0.5,case_195,unet,2412
-4.0,0.00037471939124657087,-0.001125723641976364,0.02575742080807686,0.02368353,0.0070534044568524345,0.013877148851882492,-0.1372411847114563,-0.2511147,-5.328219224046727,-10.602925324054311,1000000.0,1.0,case_196,unet,2412
-2.0,0.0010154056594800075,-0.07253522135418511,0.023181751370429993,0.02601312,0.07135731181212081,2.421510104896488,-0.02969568967819214,-0.04446095,-1.2809942270397718,-1.709174062934396,100000.0,0.09999999999999999,case_197,unet,2412
-2.0,0.0007697952127222568,-0.017877515626575042,0.023076534271240234,0.02085671,0.07309409875772138,0.6146919220831085,-0.02523556351661682,-0.04155503,-1.0935595102799875,-1.9924058012984789,200000.0,0.19999999999999998,case_198,unet,2412
-2.0,0.000616690614394661,-0.0027302654021727013,0.022758956998586655,0.01780723,0.07332221689028436,0.10284436749203316,-0.011454194784164429,-0.04187082,-0.5032829397619469,-2.3513381924083645,500000.0,0.5,case_199,unet,2412
-2.0,0.0005657894227737697,-0.000625254824444826,0.022224247455596924,0.01677257,0.0733912979857443,0.027585483783023744,0.013543814420700073,-0.04199073,0.6094161094885225,-2.503535832612414,1000000.0,1.0,case_200,unet,2412
0.0,0.0042853254767608465,0.07320455285279107,0.02028094045817852,0.02378885,0.1455052305792198,3.8101451621491664,0.17393359541893005,0.1850995,8.576209558802256,7.780935186022023,100000.0,0.09999999999999999,case_201,unet,2412
0.0,0.003988673827158595,0.01838697059834429,0.020211705937981606,0.01860017,0.14090156312162114,0.963098857998121,0.18092474341392517,0.1720302,8.951483064768594,9.248850951362273,200000.0,0.19999999999999998,case_202,unet,2412
0.0,0.003855124617436865,0.002957698817641888,0.0200200118124485,0.01552474,0.1417296459456241,0.15923657945302233,0.20196503400802612,0.1734722,10.088157584524684,11.173919820879448,500000.0,0.5,case_203,unet,2412
0.0,0.003810220815869226,0.000727535401812125,0.0197785384953022,0.01448149,0.14199121943139612,0.04200649236251842,0.2373182624578476,0.1739377,11.998776477554975,12.011036157191008,1000000.0,1.0,case_204,unet,2412
2.0,0.010475417852964259,0.21892251945146937,0.020676296204328537,0.02575955,0.21369663608386405,5.373375615796532,0.39943763613700867,0.3999266,19.31862613060202,15.525372143535117,100000.0,0.09999999999999999,case_205,unet,2412
2.0,0.010083470412488018,0.05453296054920778,0.020755505189299583,0.02039896,0.20892067271494086,1.3550944154021687,0.40483129024505615,0.3864956,19.504766882463805,18.94682866185335,200000.0,0.19999999999999998,case_206,unet,2412
2.0,0.009980933612004304,0.008615551346845683,0.021015862002968788,0.0173287,0.2103150721632099,0.2225258442895897,0.42067280411720276,0.389719,20.016918842433242,22.48980015811919,500000.0,0.5,case_207,unet,2412
2.0,0.009947312809389736,0.002093734411980913,0.021552396938204765,0.016287,0.21077962218917404,0.058071342086609926,0.4465697705745697,0.3907757,20.720190513147042,23.99310493031252,1000000.0,1.0,case_208,unet,2412
4.0,0.019449952285896698,0.39853060497578385,0.026379454880952835,0.03175459,0.2800140216850356,7.130383615682077,0.5766518115997314,0.6081646,21.85988354202498,19.152021802202455,100000.0,0.09999999999999999,case_209,unet,2412
4.0,0.01879782135284435,0.09940238249073048,0.026621419936418533,0.02621575,0.2745256137169596,1.7971603660221558,0.5820356011390686,0.595025,21.86343187287446,22.69723353327675,200000.0,0.19999999999999998,case_210,unet,2412
4.0,0.018751821321772156,0.01578326943051996,0.027392476797103882,0.02317617,0.2765383871997124,0.2946616420355308,0.5982581377029419,0.600062,21.840235263654353,25.89133579879678,500000.0,0.5,case_211,unet,2412
4.0,0.01873794572130668,0.0038876103071674296,0.02881454862654209,0.02214401,0.2772147429481322,0.07674884361000742,0.6253777742385864,0.6017215,21.703542274562267,27.173104600295975,1000000.0,1.0,case_212,unet,2412
6.0,0.029878927890615234,0.6683968627254834,0.03861593082547188,0.04336979,0.3380825420204672,9.265230532014755,0.7809716463088989,0.7995274,20.224079275430896,18.43512269715855,100000.0,0.09999999999999999,case_213,unet,2412
6.0,0.0293440584328284,0.16720395038506233,0.03907490521669388,0.03767731,0.33371641845687255,2.3334752545378863,0.787926197052002,0.7867442,20.16450693053449,20.881113858712315,200000.0,0.19999999999999998,case_214,unet,2412
6.0,0.029362902458500675,0.026795930171582084,0.04049934074282646,0.03480555,0.33635221510947655,0.381615561362254,0.8087900876998901,0.7934125,19.970450700315386,22.795574269046174,500000.0,0.5,case_215,unet,2412
6.0,0.029370049023970123,0.006712957761367105,0.04301557317376137,0.03383021,0.3372244892479548,0.09885016082092346,0.8454077839851379,0.7956122,19.65352828312002,23.51780257941053,1000000.0,1.0,case_216,unet,2412
8.0,0.04126527596206824,1.0642996393418462,0.05715430527925491,0.05763667,0.38677659537003256,11.315599796521163,1.0348293781280518,0.9643394,18.105886740673235,16.731351759218565,100000.0,0.09999999999999999,case_217,unet,2412
8.0,0.04139286269580749,0.2665044038341747,0.0577172115445137,0.05309305,0.3912391295170218,2.8419876414640735,1.0416991710662842,0.9759501,18.048328101625046,18.38188049094938,200000.0,0.19999999999999998,case_218,unet,2412
8.0,0.04179085809025714,0.042837441815630456,0.05939922854304314,0.05177824,0.3859537355992827,0.46080006192811773,1.0619969367980957,0.9597438,17.87896851267233,18.535658994975496,500000.0,0.5,case_219,unet,2412
8.0,0.04182850508063586,0.010781083428350494,0.06217368692159653,0.05088227,0.3870284940868274,0.11752961896327345,1.0940148830413818,0.9624729,17.596107569122896,18.915683203599208,1000000.0,1.0,case_220,unet,2412
10.0,0.05498792968455744,1.510718499534784,0.07514379918575287,0.07953154,0.42729287541364136,12.295788910642887,1.208160400390625,1.108774,16.07797866866026,13.941311836788273,100000.0,0.09999999999999999,case_221,unet,2412
10.0,0.05609470756121464,0.3776141445386658,0.07560599595308304,0.07821612,0.4251494943594868,3.0768473929666356,1.2110289335250854,1.098828,16.01763085399449,14.048612996911633,200000.0,0.19999999999999998,case_222,unet,2412
10.0,0.05534127166251878,0.06036093998024832,0.07697629928588867,0.07427139,0.42143234599115664,0.49342786488714946,1.21913743019104,1.089731,15.837828545942228,14.672284980798123,500000.0,0.5,case_223,unet,2412
10.0,0.05541118548254287,0.015042212215803848,0.07922906428575516,0.07346484,0.4226843275169498,0.12360592251245817,1.2300724983215332,1.092891,15.52552096141178,14.87638168135941,1000000.0,1.0,case_224,unet,2412
-4.0,0.018842174454494088,0.5095314372243117,0.028722278773784637,0.03533269,-0.21642342469370268,-6.004048398544208,-0.009271129965782166,-0.2722056,-0.32278532071919375,-7.704072347732369,100000.0,0.09999999999999999,case_225,unet,2415
-4.0,0.018936488351585866,0.12603524138507127,0.02863488718867302,0.03174891,-0.2137594014738947,-1.4908439309069312,-0.006046950817108154,-0.2637546,-0.21117424969287538,-8.307516698998485,200000.0,0.19999999999999998,case_226,unet,2415
-4.0,0.01880167695342999,0.019527972900320427,0.02835874632000923,0.02876933,-0.2157077144962447,-0.23340165695930778,0.0034453272819519043,-0.2678295,0.12149081779122818,-9.309549440324123,500000.0,0.5,case_227,unet,2415
-4.0,0.01875673409540831,0.0046466146353920275,0.027849964797496796,0.02775911,-0.21637391640347378,-0.05609406171659153,0.017677277326583862,-0.2692126,0.6347324836896285,-9.698171158945659,1000000.0,1.0,case_228,unet,2415
-2.0,0.011421256983267559,0.2635709559558021,0.025530200451612473,0.02887852,-0.135353318841274,-4.3400320747762775,0.08735424280166626,-0.06350905,3.4216042669633255,-2.1991795285908,100000.0,0.09999999999999999,case_229,unet,2415
-2.0,0.011148890613441997,0.06636364566047133,0.025433141738176346,0.02378112,-0.13661773196381463,-1.070069911322135,0.09069521725177765,-0.06538292,3.5660249207686303,-2.7493625195112763,200000.0,0.19999999999999998,case_230,unet,2415
-2.0,0.010984415184419139,0.010867292363015714,0.025142326951026917,0.02064494,-0.1374534531876011,-0.16374165160974924,0.10116414725780487,-0.06657383,4.023658886262034,-3.2247044554258815,500000.0,0.5,case_231,unet,2415
-2.0,0.010929755985848324,0.0028295957603720456,0.024651389569044113,0.01958827,-0.1377407368143816,-0.03757929571474941,0.12083777785301208,-0.06698214,4.901864761601661,-3.4195025900704854,1000000.0,1.0,case_232,unet,2415
0.0,0.0076577106516208405,0.23572357867795662,0.023073457181453705,0.02841846,-0.05381916970188469,-1.831215157966442,0.25326430797576904,0.1480268,10.976435216623768,5.2088255310104765,100000.0,0.09999999999999999,case_233,unet,2415
0.0,0.007411873921484096,0.0592975157617911,0.02301752008497715,0.02292819,-0.05311741013558236,-0.4377698617938553,0.25923627614974976,0.1512018,11.262563264534547,6.594580732277602,200000.0,0.19999999999999998,case_234,unet,2415
0.0,0.0072072011305825264,0.009621909923787716,0.02286560833454132,0.01978557,-0.05365549485356842,-0.06039235408535162,0.27709677815437317,0.1509525,12.118495781972454,7.62942386800077,500000.0,0.5,case_235,unet,2415
0.0,0.007139619381875654,0.0024260681273210166,0.022674307227134705,0.01872045,-0.05383783461324523,-0.011063595873264255,0.3072267770767212,0.1508495,13.549555185926828,8.058006084255453,1000000.0,1.0,case_236,unet,2415
2.0,0.0061459727314244605,0.2152070556519038,0.02353847771883011,0.02985627,0.02743975557594951,0.7591821127234496,0.44822683930397034,0.3606684,19.042303612752395,12.080156027527886,100000.0,0.09999999999999999,case_237,unet,2415
2.0,0.00588392589095201,0.05351292631725036,0.02360633760690689,0.02431806,0.028072708081904645,0.207597534201084,0.45344966650009155,0.3640836,19.208810534312548,14.971737054682817,200000.0,0.19999999999999998,case_238,unet,2415
2.0,0.005679899247285277,0.008393689796728533,0.023835141211748123,0.02114539,0.028269226929004482,0.041718181398564286,0.46898341178894043,0.3658236,19.676133135631805,17.30039502700116,500000.0,0.5,case_239,unet,2415
2.0,0.005609530100075609,0.002003991972146505,0.02429850772023201,0.02007032,0.028312946737330955,0.01393985503618323,0.4944881200790405,0.36638,20.35055509467801,18.25481606670945,1000000.0,1.0,case_240,unet,2415
4.0,0.00621917230100613,0.21406472449582256,0.02824757806956768,0.03420227,0.10935068120911584,3.0005364514248463,0.616926908493042,0.5780813,21.839993042011756,16.901840141019882,100000.0,0.09999999999999999,case_241,unet,2415
4.0,0.00588689803522186,0.052940141798819236,0.02844187431037426,0.02902617,0.11083465894381485,0.7665475580421388,0.6216657161712646,0.5842044,21.857410288340603,20.126816593439642,200000.0,0.19999999999999998,case_242,unet,2415
4.0,0.005695878599083966,0.008170566245350711,0.029045652598142624,0.02584254,0.11167760695468146,0.1305166523843367,0.636375904083252,0.5878399,21.909506144955618,22.74698617086401,500000.0,0.5,case_243,unet,2415
4.0,0.006244134193656948,0.0019007608442936864,0.030127573758363724,0.02617145,0.10803759810896174,0.03591831925571014,0.6617233753204346,0.5779462,21.964044653172024,22.08307908044835,1000000.0,1.0,case_244,unet,2415
6.0,0.008590810623839288,0.2712359956295023,0.03734502196311951,0.04347424,0.1844096976532661,5.105029063701616,0.793623685836792,0.7788451,21.251123821015394,17.91509408790125,100000.0,0.09999999999999999,case_245,unet,2415
6.0,0.008289209646264756,0.06724618646082592,0.03769535943865776,0.03840792,0.18676883099351635,1.2924883873091402,0.7991241812705994,0.7877352,21.199537374647573,20.50970737285435,200000.0,0.19999999999999998,case_246,unet,2415
6.0,0.008876186382721743,0.010478110380318473,0.03879193961620331,0.03690923,0.18207499240096853,0.2146082446673633,0.8157578706741333,0.7755537,21.02905600351556,21.012459485066472,500000.0,0.5,case_247,unet,2415
